id,fullName
1188,Ron Norman
1189,Klaus Pohl
1190,Serge Rodnunsky
1191,Jimmy Bridges
1192,Todd Bridges
1193,Rune Bendixen
1194,Majken Gilmartin
1195,L.M. Kit Carson
1196,Hunter Carson
1197,Clay McBride
1198,Gregory Poirier
1199,Theresa Rebeck
1200,Michael Lach
1201,Peter Chappell
1202,Greg Lanning
1203,Laurence Fishburne
1204,India Allen
1205,Khara Bromiley
1206,Clinton Smith
1207,Peter Buckmaster
1208,Anthony O'Connor
1209,Rick Kalowski
1210,Tom Sawyer
1211,Martin Edwards
1212,Peter Askin
1213,Douglas McGrath
1214,Terence Gross
1215,Fatih Akin
1216,Greg DePaul
1217,Hank Nelken
1218,Seth Zvi Rosenfeld
1219,Sebastian Junger
1220,William D. Wittliff
1221,Tim Garrick
1222,Scott Russell
1223,Randall Jahnson
1224,Russell DeGrazier
1225,Jorge Acosta
1226,Jennifer Egan
1227,Adam Brooks
1228,Olivier Megaton
1229,Michael Jones
1230,Brad Silberling
1231,Silvio Caiozzi
1232,José Donoso
1233,Richard Zangrande Gaubert
1234,Orion Walker
1235,Robert E. Ball Jr.
1236,Steven Feinberg
1237,Troy Neighbors
1238,John Flock
1239,Peter Doyle
1240,Wilt Chamberlain
1241,K.C. Fulton
1242,Stephen Johnston
1243,Erik Tomakin
1244,Simon Marshall
1245,Maurice Hurley
1246,James Hawes
1247,Dwight Yoakam
1248,Dennis Hackin
1249,Otto Felix
1250,Stan Bertheaud
1251,John Herzfeld
1252,Nick Efteriades
1253,Pascal Arnold
1254,Lewis Furey
1255,George F. Walker
1256,Sean McGinly
1257,Manuel Zapata Olivella
1258,Luis Zelkowicz
1259,David Giancola
1260,Robert Easter
1261,Nicolas Wadimoff
1262,Moussa Maaskri
1263,Louis Bélanger
1264,Doug Wright
1265,Hubert Selby Jr.
1266,Darren Aronofsky
1267,Jim Mummery
1268,Gary Goldstein
1269,Stephen Gibbons
1270,Jeff Daniels
1271,Guy Sanville
1272,Chris Fetchko
1273,Matthew Miele
1274,Daniel Coyle
1275,John Gatins
1276,Eugene Hudders
1277,Vance McLean
1278,Alexandre Machado
